fecha	riesgopais	presidente
2013-08-13	1020	C. Fernández
2013-08-14	1018	C. Fernández
2013-08-15	1019	C. Fernández
2013-08-16	1017	C. Fernández
2013-08-19	1034	C. Fernández
2013-08-20	1039	C. Fernández
2013-08-21	1043	C. Fernández
2013-08-22	1023	C. Fernández
2013-08-23	1072	C. Fernández
2013-08-26	1075	C. Fernández
2013-08-27	1120	C. Fernández
2013-08-28	1127	C. Fernández
2013-08-29	1163	C. Fernández
2013-08-30	1170	C. Fernández
2013-09-02	1170	C. Fernández
2013-09-03	1128	C. Fernández
2013-09-04	1101	C. Fernández
2013-09-05	1085	C. Fernández
2013-09-06	1075	C. Fernández
2013-09-09	1062	C. Fernández
2013-09-10	1073	C. Fernández
2013-09-11	1073	C. Fernández
2013-09-12	1110	C. Fernández
2013-09-13	1114	C. Fernández
2013-09-16	1089	C. Fernández
2013-09-17	1092	C. Fernández
2013-09-18	1063	C. Fernández
2013-09-19	1044	C. Fernández
2013-09-20	1037	C. Fernández
2013-09-23	1030	C. Fernández
2013-09-24	1013	C. Fernández
2013-09-25	1007	C. Fernández
2013-09-26	1017	C. Fernández
2013-09-27	1024	C. Fernández
2013-09-30	1035	C. Fernández
2013-10-01	1039	C. Fernández
2013-10-02	1029	C. Fernández
2013-10-03	1019	C. Fernández
2013-10-04	1005	C. Fernández
2013-10-07	997	C. Fernández
2013-10-08	979	C. Fernández
2013-10-09	971	C. Fernández
2013-10-10	919	C. Fernández
2013-10-11	904	C. Fernández
2013-10-14	904	C. Fernández
2013-10-15	887	C. Fernández
2013-10-16	908	C. Fernández
2013-10-17	904	C. Fernández
2013-10-18	851	C. Fernández
2013-10-21	842	C. Fernández
2013-10-22	859	C. Fernández
2013-10-23	873	C. Fernández
2013-10-24	896	C. Fernández
2013-10-25	891	C. Fernández
2013-10-28	881	C. Fernández
2013-10-29	909	C. Fernández
2013-10-30	921	C. Fernández
2013-10-31	921	C. Fernández
2013-11-01	892	C. Fernández
2013-11-04	875	C. Fernández
2013-11-05	841	C. Fernández
2013-11-06	841	C. Fernández
2013-11-07	838	C. Fernández
2013-11-08	825	C. Fernández
2013-11-11	825	C. Fernández
2013-11-12	831	C. Fernández
2013-11-13	839	C. Fernández
2013-11-14	829	C. Fernández
2013-11-15	813	C. Fernández
2013-11-18	807	C. Fernández
2013-11-19	829	C. Fernández
2013-11-20	806	C. Fernández
2013-11-21	791	C. Fernández
2013-11-22	790	C. Fernández
2013-11-25	803	C. Fernández
2013-11-26	789	C. Fernández
2013-11-27	776	C. Fernández
2013-11-28	776	C. Fernández
2013-11-29	776	C. Fernández
2013-12-02	777	C. Fernández
2013-12-03	795	C. Fernández
2013-12-04	805	C. Fernández
2013-12-05	798	C. Fernández
2013-12-06	780	C. Fernández
2013-12-09	775	C. Fernández
2013-12-10	782	C. Fernández
2013-12-11	783	C. Fernández
2013-12-12	791	C. Fernández
2013-12-13	804	C. Fernández
2013-12-16	806	C. Fernández
2013-12-17	824	C. Fernández
2013-12-18	824	C. Fernández
2013-12-19	822	C. Fernández
2013-12-20	826	C. Fernández
2013-12-23	823	C. Fernández
2013-12-24	817	C. Fernández
2013-12-26	816	C. Fernández
2013-12-27	809	C. Fernández
2013-12-30	812	C. Fernández
2013-12-31	808	C. Fernández
2014-01-02	800	C. Fernández
2014-01-03	793	C. Fernández
2014-01-06	796	C. Fernández
2014-01-07	836	C. Fernández
2014-01-08	840	C. Fernández
2014-01-09	867	C. Fernández
2014-01-10	914	C. Fernández
2014-01-13	937	C. Fernández
2014-01-14	911	C. Fernández
2014-01-15	901	C. Fernández
2014-01-16	926	C. Fernández
2014-01-17	941	C. Fernández
2014-01-20	941	C. Fernández
2014-01-21	920	C. Fernández
2014-01-22	952	C. Fernández
2014-01-23	996	C. Fernández
2014-01-24	1043	C. Fernández
2014-01-27	1018	C. Fernández
2014-01-28	983	C. Fernández
2014-01-29	1037	C. Fernández
2014-01-30	1067	C. Fernández
2014-01-31	1085	C. Fernández
2014-02-03	1103	C. Fernández
2014-02-04	1056	C. Fernández
2014-02-05	1018	C. Fernández
2014-02-06	984	C. Fernández
2014-02-07	961	C. Fernández
2014-02-10	984	C. Fernández
2014-02-11	972	C. Fernández
2014-02-12	974	C. Fernández
2014-02-13	970	C. Fernández
2014-02-14	951	C. Fernández
2014-02-17	951	C. Fernández
2014-02-18	972	C. Fernández
2014-02-19	986	C. Fernández
2014-02-20	961	C. Fernández
2014-02-21	951	C. Fernández
2014-02-24	928	C. Fernández
2014-02-25	924	C. Fernández
2014-02-26	927	C. Fernández
2014-02-27	917	C. Fernández
2014-02-28	907	C. Fernández
2014-03-03	926	C. Fernández
2014-03-04	917	C. Fernández
2014-03-05	929	C. Fernández
2014-03-06	905	C. Fernández
2014-03-07	899	C. Fernández
2014-03-10	900	C. Fernández
2014-03-11	903	C. Fernández
2014-03-12	904	C. Fernández
2014-03-13	926	C. Fernández
2014-03-14	914	C. Fernández
2014-03-17	883	C. Fernández
2014-03-18	883	C. Fernández
2014-03-19	873	C. Fernández
2014-03-20	861	C. Fernández
2014-03-21	849	C. Fernández
2014-03-24	850	C. Fernández
2014-03-25	846	C. Fernández
2014-03-26	851	C. Fernández
2014-03-27	837	C. Fernández
2014-03-28	824	C. Fernández
2014-03-31	799	C. Fernández
2014-04-01	802	C. Fernández
2014-04-02	794	C. Fernández
2014-04-03	782	C. Fernández
2014-04-04	754	C. Fernández
2014-04-07	775	C. Fernández
2014-04-08	791	C. Fernández
2014-04-09	769	C. Fernández
2014-04-10	769	C. Fernández
2014-04-11	779	C. Fernández
2014-04-14	784	C. Fernández
2014-04-15	804	C. Fernández
2014-04-16	805	C. Fernández
2014-04-17	796	C. Fernández
2014-04-21	796	C. Fernández
2014-04-22	780	C. Fernández
2014-04-23	792	C. Fernández
2014-04-24	789	C. Fernández
2014-04-25	809	C. Fernández
2014-04-28	795	C. Fernández
2014-04-29	790	C. Fernández
2014-04-30	786	C. Fernández
2014-05-01	778	C. Fernández
2014-05-02	787	C. Fernández
2014-05-05	781	C. Fernández
2014-05-06	781	C. Fernández
2014-05-07	752	C. Fernández
2014-05-08	759	C. Fernández
2014-05-09	771	C. Fernández
2014-05-12	763	C. Fernández
2014-05-13	774	C. Fernández
2014-05-14	773	C. Fernández
2014-05-15	788	C. Fernández
2014-05-16	795	C. Fernández
2014-05-19	801	C. Fernández
2014-05-20	813	C. Fernández
2014-05-21	815	C. Fernández
2014-05-22	834	C. Fernández
2014-05-23	832	C. Fernández
2014-05-26	832	C. Fernández
2014-05-27	846	C. Fernández
2014-05-28	850	C. Fernández
2014-05-29	832	C. Fernández
2014-05-30	833	C. Fernández
2014-06-02	839	C. Fernández
2014-06-03	833	C. Fernández
2014-06-04	819	C. Fernández
2014-06-05	796	C. Fernández
2014-06-06	766	C. Fernández
2014-06-09	769	C. Fernández
2014-06-10	767	C. Fernández
2014-06-11	754	C. Fernández
2014-06-12	761	C. Fernández
2014-06-13	737	C. Fernández
2014-06-16	850	C. Fernández
2014-06-17	873	C. Fernández
2014-06-18	797	C. Fernández
2014-06-19	817	C. Fernández
2014-06-20	709	C. Fernández
2014-06-23	669	C. Fernández
2014-06-24	676	C. Fernández
2014-06-25	667	C. Fernández
2014-06-26	692	C. Fernández
2014-06-27	708	C. Fernández
2014-06-30	724	C. Fernández
2014-07-01	697	C. Fernández
2014-07-02	686	C. Fernández
2014-07-03	673	C. Fernández
2014-07-04	673	C. Fernández
2014-07-07	680	C. Fernández
2014-07-08	668	C. Fernández
2014-07-09	591	C. Fernández
2014-07-10	593	C. Fernández
2014-07-11	596	C. Fernández
2014-07-14	631	C. Fernández
2014-07-15	649	C. Fernández
2014-07-16	644	C. Fernández
2014-07-17	669	C. Fernández
2014-07-18	646	C. Fernández
2014-07-21	671	C. Fernández
2014-07-22	667	C. Fernández
2014-07-23	656	C. Fernández
2014-07-24	630	C. Fernández
2014-07-25	687	C. Fernández
2014-07-28	707	C. Fernández
2014-07-29	680	C. Fernández
2014-07-30	560	C. Fernández
2014-07-31	649	C. Fernández
2014-08-01	701	C. Fernández
2014-08-04	730	C. Fernández
2014-08-05	724	C. Fernández
2014-08-06	682	C. Fernández
2014-08-07	696	C. Fernández
2014-08-08	698	C. Fernández
2014-08-11	694	C. Fernández
2014-08-12	720	C. Fernández
